uuid;name;duration;size;video_quality;stream_link
88c35597-ba98-4bc0-be7a-3fc8a3f31307;D̩couvrez notre CX circle magazine !;34;20389710;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/88c35597-ba98-4bc0-be7a-3fc8a3f31307_decouvrez-notre-cx-circle-magazine.mp4
46476372-3717-4c32-9294-262500ea93e8;SEPHORA_SKINCARE_PAI_Figaro;20;20530413;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/46476372-3717-4c32-9294-262500ea93e8_sephora-skincare-pai-figaro.mp4
a2b8e119-db7f-4579-8fbf-6ca10ae28494;phpsCxzx7;41;20547326;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/a2b8e119-db7f-4579-8fbf-6ca10ae28494_phpscxzx7.mp4
abd5c11b-a866-4096-afd7-decab92152a0;CHANEL_BLEU_2022_FILM_PACK_16X9_15S_VO_28042022;15;20656628;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/abd5c11b-a866-4096-afd7-decab92152a0_chanel-bleu-2022-film-pack-16x9-15s-vo-28042022-1.mp4
e22cefde-c459-4ca9-85c6-5c3fc0fa9a5f;FDJ_Eurodreams_20s_VOL_16-9_bandeau7_-18droite;20;20816084;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/e22cefde-c459-4ca9-85c6-5c3fc0fa9a5f_fdj-eurodreams-20s-vol-16-9-bandeau7-18droite.mp4
51ce20d6-9443-40be-b492-5f68140c5478;30151-0001_1920x1080_2;20;20939032;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/51ce20d6-9443-40be-b492-5f68140c5478_30151-0001-1920x1080-2.mp4
fbeb739d-3d8d-48d3-9256-4ad8feea4406;RHODIAVIDEO1_BASICS_V4;19;21086771;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/fbeb739d-3d8d-48d3-9256-4ad8feea4406_rhodiavideo1-basics-v4.mp4
419a03fe-8abd-49da-987c-78434b83bd78;MAIF_RELATION_CLIENT_15s TV_MixTV_230113;15;21184561;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/419a03fe-8abd-49da-987c-78434b83bd78_maif-relation-client-15s-tv-mixtv-230113.mp4
87d354f5-f7f7-4c7a-958a-b66493415c28;DAFLON_1000mg_18sec_TF1_PREROLL_1920x1080_IPTV;18;21265568;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/87d354f5-f7f7-4c7a-958a-b66493415c28_daflon-1000mg-18sec-tf1-preroll-1920x1080-iptv.mp4
b0f6a7f0-a221-4ce4-af8b-f1a695f4d5ce;1280x720_Intermarche_sur_la_route_30s_WEB+(1);30;21353801;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/b0f6a7f0-a221-4ce4-af8b-f1a695f4d5ce_1280x720-intermarche-sur-la-route-30s-web-1.mp4
af74c806-fa59-45b1-90bd-6281f61d39a6;puppet_show_-_1697 (Original);29;21453196;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/af74c806-fa59-45b1-90bd-6281f61d39a6_puppet-show-1697-original.mp4
0d4dafba-b4f3-4e49-af95-1ee22bfc0373;DAFLON_1000mg_18sec_FRANCETV_PREROLL_1280x720_IPTV;18;21705613;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/0d4dafba-b4f3-4e49-af95-1ee22bfc0373_daflon-1000mg-18sec-francetv-preroll-1280x720-iptv.mp4
e2587354-56b7-4f8d-a78e-78ac67e9cb55;phpb3vkJ1;15;21819731;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/e2587354-56b7-4f8d-a78e-78ac67e9cb55_phpb3vkj1.mp4
f7c2ac5c-f0c5-4a72-a2db-3fba6761ceba;Script 02 - Le premier pari;12;21842034;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/f7c2ac5c-f0c5-4a72-a2db-3fba6761ceba_script-02-le-premier-pari.mp4
00a1e2bb-8737-4fda-aa47-296f411b74af;Serie-MFA-saison-1-teaser-muet_1920x1080_AACAudio_5468;33;21965871;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-staging/00a1e2bb-8737-4fda-aa47-296f411b74af_serie-mfa-saison-1-teaser-muet-1920x1080-aacaudio-5468.mp4
926fdbc8-2b1b-4ca6-961f-17c6287ea335;phpVFWNHO;20;22010621;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/926fdbc8-2b1b-4ca6-961f-17c6287ea335_phpvfwnho.mp4
e56d6eec-4115-4baf-a34b-1783f0666c86;vidmizer_pub - Source;20;22010621;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/e56d6eec-4115-4baf-a34b-1783f0666c86_vidmizer-pub-source.mp4
b4b813f5-f22b-41bf-af83-04cf036158ca;phpX34tBt;54;22047106;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/b4b813f5-f22b-41bf-af83-04cf036158ca_phpx34tbt.mp4
59bc7094-a09d-4da8-9ae8-5774a6a6acac;phpv2APn2;30;22053328;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/59bc7094-a09d-4da8-9ae8-5774a6a6acac_phpv2apn2.mp4
eb665a47-7ddf-4a56-859a-d749a1a4bd49;9e969fe8-1321-45f8-b8ce-73c0e47621cc_interm-la-baguette-23s-v002-1;23;22117670;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/eb665a47-7ddf-4a56-859a-d749a1a4bd49_9e969fe8-1321-45f8-b8ce-73c0e47621cc-interm-la-baguette-23s-v002-1.mp4
7bb20a20-abe3-41c2-85e8-868b74c8e5bd;Bouygues_20s_reseau_Generique_WEB_Sans_ML;20;22219304;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7bb20a20-abe3-41c2-85e8-868b74c8e5bd_bouygues-20s-reseau-generique-web-sans-ml.mp4
94fc7684-5792-4788-a8d8-cdba09b9ffa6;Bouygues_20s_reseau_Marseille_WEB_Petal_ML;20;22389963;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/94fc7684-5792-4788-a8d8-cdba09b9ffa6_bouygues-20s-reseau-marseille-web-petal-ml.mp4
5c05cf0b-cec7-4c5f-8174-b11d42a5a12a;Prparationducocktailmargraauxfrutisrouges-Tabledu13bisCroquetonParcaurestau;12;22522263;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-staging/5c05cf0b-cec7-4c5f-8174-b11d42a5a12a_prparationducocktailmargraauxfrutisrouges-tabledu13biscroquetonparcaurestau-1.mp4
9df703b0-746d-446d-bedf-9e3ce7d9129f;Bouygues_20s_reseau_Marseille_WEB_noPetal_ML;20;22561263;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/9df703b0-746d-446d-bedf-9e3ce7d9129f_bouygues-20s-reseau-marseille-web-nopetal-ml.mp4
5cbe8166-e9ab-4081-8a7a-1c0a6ac6313f;Bouygues_20s_reseau_Marseille_WEB_noPetal_noML;20;22638348;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/5cbe8166-e9ab-4081-8a7a-1c0a6ac6313f_bouygues-20s-reseau-marseille-web-nopetal-noml.mp4
8a697e21-8336-4935-b82d-734b41c65ef5;Bouygues_20s_reseau_Generique_WEB - Source;20;22695335;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/8a697e21-8336-4935-b82d-734b41c65ef5_bouygues-20s-reseau-generique-web-source.mp4
84957746-4289-4df7-946d-856a5f4d6ddf;InterM-la_boite_musique-23s-VOL;23;22872725;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/84957746-4289-4df7-946d-856a5f4d6ddf_interm-la-boite-musique-23s-vol.mp4
4cf4f804-71f3-43b7-a1ed-bb9947a16059;interm-la-boite-musique-23s-vol;23;22872725;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/4cf4f804-71f3-43b7-a1ed-bb9947a16059_interm-la-boite-musique-23s-vol-1.mp4
d27b5e32-10bf-4928-bac5-1e11ee4c62ac;040822_AESIO_DEUXIEME_AVIS_20s_PROG_Horizontal_720p;20;23155280;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/d27b5e32-10bf-4928-bac5-1e11ee4c62ac_040822-aesio-deuxieme-avis-20s-prog-horizontal-720p.mp4
3aac5a9f-330c-4ec8-9232-44c27ba31f8c;Interview Laurent MIPTV - source;59;23186544;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/3aac5a9f-330c-4ec8-9232-44c27ba31f8c_interview-laurent-miptv-source.mp4
5f885606-d47b-483a-b081-caf70365b574;MIP TV  Canneseries 2023  Vidmizer;59;23188033;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/5f885606-d47b-483a-b081-caf70365b574_mip-tv-canneseries-2023-vidmizer.mp4
2726c2a0-83d6-46f2-90f6-4091f63b5e77;V12_SHORTCUT_1_SUB.16.9_LowRes;15;23201498;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/2726c2a0-83d6-46f2-90f6-4091f63b5e77_v12-shortcut-1-sub-16-9-lowres.mp4
cee9b66a-cd8c-415a-98e3-306912d44efe;Script 05 - Face Cam Dilemme sans cote;13;23243872;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/cee9b66a-cd8c-415a-98e3-306912d44efe_script-05-face-cam-dilemme-sans-cote.mp4
d08d42a6-6a99-468d-ae20-028b7a2838bf;00_Just_Electric_Gnrique_IDTV_V2_1920x1080_AACAudio_5835;31;23402526;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/d08d42a6-6a99-468d-ae20-028b7a2838bf_00-just-electric-gnrique-idtv-v2-1920x1080-aacaudio-5835.mp4
d77d8558-3fdc-4f41-984d-5c605e12b7ff;phpOTxCsH;28;23447327;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/d77d8558-3fdc-4f41-984d-5c605e12b7ff_phpotxcsh.mp4
ba829e6e-4ecf-42a7-bff0-0842984d8696;Bouygues_20s_reseau_Plongeon_WEB_Petal_ML;20;23511010;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ba829e6e-4ecf-42a7-bff0-0842984d8696_bouygues-20s-reseau-plongeon-web-petal-ml.mp4
f3c464a9-8b0b-4178-9ad1-b6eff3b38abc;glass_video_02;18;23532413;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/f3c464a9-8b0b-4178-9ad1-b6eff3b38abc_glass-video-02.mp4
7650a7ca-a1ae-441d-90f3-f932baa7bb53;Script 05 - Face Cam Dilemme;13;23676829;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7650a7ca-a1ae-441d-90f3-f932baa7bb53_script-05-face-cam-dilemme.mp4
ec6f433e-7dbc-4e2a-baf1-9eae99d8be63;APICIL - Spot 20s - WEB REPLAY - M6 - IPTV;20;23676875;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ec6f433e-7dbc-4e2a-baf1-9eae99d8be63_apicil-spot-20s-web-replay-m6-iptv.mp4
1e223c49-c82f-4f27-8bd7-573551bf6222;phpOB41Bo;42;51700925;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/1e223c49-c82f-4f27-8bd7-573551bf6222_phpob41bo.mp4
ac129c4b-0553-467f-a3d6-ca9756c90149;phpIJlU2d;42;51738070;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ac129c4b-0553-467f-a3d6-ca9756c90149_phpijlu2d.mp4
58986d61-458c-4026-a7ef-de0f4018dd14;1920x1080_MAX_1-creme_choco_30s-169_MSD-SonWEB;30;52019735;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/58986d61-458c-4026-a7ef-de0f4018dd14_1920x1080-max-1-creme-choco-30s-169-msd-sonweb.mp4
d282df57-026a-447d-826f-f0878aef89be;1920x1080_MAX_1-creme_choco_30s-169_MSA-SonWEB_;30;52228159;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/d282df57-026a-447d-826f-f0878aef89be_1920x1080-max-1-creme-choco-30s-169-msa-sonweb.mp4
8c8ce9a6-fe1e-4931-b41c-a71d9666ef9c;1920x1080_MAX_1-creme_choco_30s-169_MSB-SonWEB_;30;52439515;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/8c8ce9a6-fe1e-4931-b41c-a71d9666ef9c_1920x1080-max-1-creme-choco-30s-169-msb-sonweb.mp4
85ebe431-deb8-4864-b554-1f02102208ce;1920x1080_MAX_1-creme_choco_30s-169_MSC-SonWEB_;30;52514347;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/85ebe431-deb8-4864-b554-1f02102208ce_1920x1080-max-1-creme-choco-30s-169-msc-sonweb.mp4
43793915-3219-4717-83b4-5344a663b65b;V-Video-MIDAS_CAPSULE_GARANTIECONSTRUCTEUR_16.9_ST;26;53089229;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/43793915-3219-4717-83b4-5344a663b65b_v-video-midas-capsule-garantieconstructeur-16-9-st-1.mp4
c5b4b170-1afc-4aae-a4a6-3e6c34465629;1920x1080_MAX_1-creme_choco_30s-169_MSD_SRT_VF-SonWEB_Teads Lagard̬re;30;53530581;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/c5b4b170-1afc-4aae-a4a6-3e6c34465629_1920x1080-max-1-creme-choco-30s-169-msd-srt-vf-sonweb-teads-lagardere-1.mp4
7cba0073-86f4-40e2-a6ad-fbdc1584cc0c;1920x1080_MAX_1-creme_choco_30s-169_MSA_SRT_VF-SonWEB_Teads Lagard̬re;30;53751411;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7cba0073-86f4-40e2-a6ad-fbdc1584cc0c_1920x1080-max-1-creme-choco-30s-169-msa-srt-vf-sonweb-teads-lagardere-1.mp4
ffbda666-f860-40c0-a549-74e74622a520;1920x1080_MAX_1-creme_choco_30s-169_MSB_SRT_VF-SonWEB_Teads Lagard̬re;30;53813286;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ffbda666-f860-40c0-a549-74e74622a520_1920x1080-max-1-creme-choco-30s-169-msb-srt-vf-sonweb-teads-lagardere-1.mp4
e720965c-30d1-4ac1-8cf8-2929ee091c01;LA MER 1920x1080;15;53851600;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/e720965c-30d1-4ac1-8cf8-2929ee091c01_la-mer-1920x1080.mp4
91401597-16dc-4be8-8119-422874855a95;1920x1080_MAX_1-creme_choco_30s-169_MSC_SRT_VF-SonWEB_Teads Lagard̬re;30;53856971;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/91401597-16dc-4be8-8119-422874855a95_1920x1080-max-1-creme-choco-30s-169-msc-srt-vf-sonweb-teads-lagardere-1.mp4
ccc14d69-725d-4c66-858b-2a8c2fc6a49e;BA_ARCHITECTURE_SATOLAS_POMPIDOU_BAMBOU DS4 P;42;54029135;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ccc14d69-725d-4c66-858b-2a8c2fc6a49e_ba-architecture-satolas-pompidou-bambou-ds4-p.mp4
7dc2aa98-596a-4d7c-8d75-298f668609e7;BA_ARCHITECTURE_SATOLAS_POMPIDOU_BAMBOU DS4 Q;42;54038953;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/7dc2aa98-596a-4d7c-8d75-298f668609e7_ba-architecture-satolas-pompidou-bambou-ds4-q.mp4
084c132d-28d9-4e5f-88f6-523dcbe6e17e;BA_ARCHITECTURE_SATOLAS_POMPIDOU_BAMBOU DS4 R;42;54038987;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/084c132d-28d9-4e5f-88f6-523dcbe6e17e_ba-architecture-satolas-pompidou-bambou-ds4-r.mp4
43a00ea8-b6c2-4d07-ba7d-3e049b98d161;BA_ARCHITECTURE_SATOLAS_POMPIDOU_BAMBOU DS7 R;42;54104502;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/43a00ea8-b6c2-4d07-ba7d-3e049b98d161_ba-architecture-satolas-pompidou-bambou-ds7-r.mp4
73976770-83fa-4e74-8c39-f098bf778e3f;BA_ARCHITECTURE_SATOLAS_POMPIDOU_BAMBOU DS7 Q;42;54108374;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/73976770-83fa-4e74-8c39-f098bf778e3f_ba-architecture-satolas-pompidou-bambou-ds7-q.mp4
eb7f3cc7-c61c-4373-b644-a7ae2c78ffeb;BA_ARCHITECTURE_SATOLAS_POMPIDOU_BAMBOU DS7 P;42;54109634;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/eb7f3cc7-c61c-4373-b644-a7ae2c78ffeb_ba-architecture-satolas-pompidou-bambou-ds7-p.mp4
12749911-763f-400f-897a-2792561c5fa7;Oney+_Video 1_Friperie_Smartphone_nouvelle_carte;48;54241380;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/12749911-763f-400f-897a-2792561c5fa7_oney-video-1-friperie-smartphone-nouvelle-carte.mp4
52971480-75c7-46ad-9df9-413f97977dc3;BA_BB_LFLN_GENERIQUE DS4 R;42;54467684;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/52971480-75c7-46ad-9df9-413f97977dc3_ba-bb-lfln-generique-ds4-r.mp4
476e99ee-3610-4efd-ae87-6da8c5b3d3bf;BA_BB_LFLN_GENERIQUE DS4 Q;42;54470935;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/476e99ee-3610-4efd-ae87-6da8c5b3d3bf_ba-bb-lfln-generique-ds4-q.mp4
9095c3bf-7012-4565-be6e-65418d17522b;BA_BB_LFLN_GENERIQUE DS4 P;42;54476161;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/9095c3bf-7012-4565-be6e-65418d17522b_ba-bb-lfln-generique-ds4-p.mp4
b2f73c06-12bb-4c42-af3e-8a128a17d63a;BA_BB_LFLN_GENERIQUE DS7 R;42;54519860;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/b2f73c06-12bb-4c42-af3e-8a128a17d63a_ba-bb-lfln-generique-ds7-r.mp4
c0194358-58ef-4475-b73e-0c3fddb60b53;BA_BB_LFLN_GENERIQUE DS7 P;42;54525371;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/c0194358-58ef-4475-b73e-0c3fddb60b53_ba-bb-lfln-generique-ds7-p.mp4
00e7e178-9dbd-438f-816d-2c078a768186;BA_BB_LFLN_GENERIQUE DS7 Q;42;54526920;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/00e7e178-9dbd-438f-816d-2c078a768186_ba-bb-lfln-generique-ds7-q.mp4
ff10d703-12a4-4ad6-b5a4-09b5b1648040;BA_BB_PAP_GENERIQUE DS4 P;42;54877275;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/ff10d703-12a4-4ad6-b5a4-09b5b1648040_ba-bb-pap-generique-ds4-p.mp4
5a7e4997-6e5a-476d-96dc-08f33862a4b0;BA_BB_PAP_GENERIQUE DS4 R;42;54878617;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/5a7e4997-6e5a-476d-96dc-08f33862a4b0_ba-bb-pap-generique-ds4-r.mp4
8f2be1e6-7d71-47ee-9935-90b4fce9e74a;BA_BB_PAP_GENERIQUE DS4 Q;42;54879528;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/8f2be1e6-7d71-47ee-9935-90b4fce9e74a_ba-bb-pap-generique-ds4-q.mp4
3622ddfd-3c8d-49b1-b0c7-32816cf94694;BA_BB_PAP_GENERIQUE DS7 P;42;54907370;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/3622ddfd-3c8d-49b1-b0c7-32816cf94694_ba-bb-pap-generique-ds7-p.mp4
4060fd90-4a09-4b79-9252-67d59b69d95e;BA_BB_PAP_GENERIQUE DS7 R;42;54913258;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/4060fd90-4a09-4b79-9252-67d59b69d95e_ba-bb-pap-generique-ds7-r.mp4
0e6aee6d-30ed-4e85-ac5f-45ce5d964d2e;BA_BB_PAP_GENERIQUE DS7 Q;42;54913273;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/0e6aee6d-30ed-4e85-ac5f-45ce5d964d2e_ba-bb-pap-generique-ds7-q.mp4
559b1b98-ccac-4ad6-b633-b3a54cb51fca;teaser pascal blain_28sec;28;55068406;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/559b1b98-ccac-4ad6-b633-b3a54cb51fca_teaser-pascal-blain-28sec.mp4
eb547d7a-a851-41e1-9ac2-7415f6116567;LE LAB_PLACO 16-9_FINAL 3;60;55220131;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/eb547d7a-a851-41e1-9ac2-7415f6116567_le-lab-placo-16-9-final-3-1.mp4
a265698e-989c-483a-8fca-3002f98e050f;AA_LEGS_30s;30;55493818;1280x720;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/a265698e-989c-483a-8fca-3002f98e050f_aa-legs-30s.mp4
308cfce0-a6e4-4ccf-91b2-c9587d60d396;FDJ_ECHEC_30s_MixWEB_STFR_230321;30;56352085;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/308cfce0-a6e4-4ccf-91b2-c9587d60d396_fdj-echec-30s-mixweb-stfr-230321.mp4
fb815454-7a39-4c33-8831-bc559696796c;SAMSUNG_BOUYGUES_ULTYM_30s_VF_16-9_WEB;30;57221234;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/fb815454-7a39-4c33-8831-bc559696796c_samsung-bouygues-ultym-30s-vf-16-9-web.mp4
505c0d20-9616-48f0-924f-c0fbe4a3f606;PROSPEX_Promotion_Video_SPB381J1;31;57464215;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/505c0d20-9616-48f0-924f-c0fbe4a3f606_prospex-promotion-video-spb381j1.mp4
87fb7bca-da00-4d46-8c39-dff2187e4bd4;221107_BOUYGUES_PME_ISABELLE_20s_16_9_Bliink;20;57844155;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/87fb7bca-da00-4d46-8c39-dff2187e4bd4_221107-bouygues-pme-isabelle-20s-16-9-bliink.mp4
54196a22-60e7-4453-9ef8-61133ab3e7c8;php18rGld;45;57888250;1920x1080;https://storage.gra.cloud.ovh.net/v1/AUTH_cf288dd96a8a4bc5bbc0ba258e1b93b8/media-storage-prod/54196a22-60e7-4453-9ef8-61133ab3e7c8_php18rgld.mp4
